project,metrics
9e990f56dabe27b42bfb,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
9ea0e4feb62a45acffee,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.93, ""avg_build_time_sec"": 3.12, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
9ed6ee8a55ff1587c08c793d5f23dfda,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 57.74, ""avg_build_time_sec"": 6.36, ""avg_run_time_sec"": 1.94, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
9f1793c4d1f466d3b58966da36b54fad,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
9f2d7da68779a17a0890,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
9f49f91bd7d0a527fdb5,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.27, ""avg_build_time_sec"": 3.05, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
9f6118ff84867e89f3348707c7a1271f,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
9f782f83e25d3c9eb202,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.91, ""avg_build_time_sec"": 3.55, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
9fd4304148b398983b3c,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 22.03, ""avg_build_time_sec"": 3.06, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
9fffe8ba08e378e3d027610921c51a78,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.5, ""avg_build_time_sec"": 2.92, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a003ace716c278ab87669f2fbd37727b,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 29.68, ""avg_build_time_sec"": 2.56, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
a06477775f18c11b4517,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 25.29, ""avg_build_time_sec"": 2.65, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a08221826c6f20ac47fe688e575e51ca,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a0a5dd7bfcaac3d3e9c18e5ea1080b95,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 55.0, ""avg_build_time_sec"": 6.37, ""avg_run_time_sec"": 1.77, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
a16749ee76941e8d86c8,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 40.23, ""avg_build_time_sec"": 9.16, ""avg_run_time_sec"": 1.57, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
a2b9c6ecdb24ca8fd6f4f41a9c0eb32e,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 23.07, ""avg_build_time_sec"": 2.73, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
a303721443f5eb46035e,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.55, ""avg_build_time_sec"": 3.0, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a400d6c20a52f0b3cd5415e833263b1f,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.1, ""avg_build_time_sec"": 2.79, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
a428ef783211b0ffdee1,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.74, ""avg_build_time_sec"": 2.95, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a430d460966d64edc6cad71c502d7005,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a4533e0adebe57e3ed06d4b50c8419ae,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 35.41, ""avg_build_time_sec"": 26.78, ""avg_run_time_sec"": 2.61, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a48b50e46f01dc7ac96d,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 29.75, ""avg_build_time_sec"": 2.87, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
a48feaecfdb9e0609c6a02590fd1f91b,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.97, ""avg_build_time_sec"": 2.99, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a4cfdc19144e7bd634a8,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a52b036424bd9975d719f224ca8cc8d5,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 40.01, ""avg_build_time_sec"": 8.38, ""avg_run_time_sec"": 1.4, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
a536bfa68b066c6fd593,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 4.61, ""avg_build_time_sec"": 2.7, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a5407ce6b5061525e7f2,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.7, ""avg_build_time_sec"": 3.13, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a54e7e182ddf564f6a5c1fe50db556a2,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a56d5446416f5ad2bbac,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 194.31, ""avg_build_time_sec"": 5.24, ""avg_run_time_sec"": 1.56, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
a5808fe356b8da031837,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 113.43, ""avg_build_time_sec"": 100.72, ""avg_run_time_sec"": 6.14, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a5af977340c1c452d2d0,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.13, ""avg_build_time_sec"": 3.18, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a5b640e4368204426310,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.67, ""avg_build_time_sec"": 3.13, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a5f57e8c9d0aedee285fb6f43cb5900c,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.79, ""avg_build_time_sec"": 2.97, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a5fb23f096d7b0c3880e1622938d0901,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.07, ""avg_build_time_sec"": 3.04, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a64321dd69339c42a184,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.76, ""avg_build_time_sec"": 2.99, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a67517621c2a9d4c2f14,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 4.91, ""avg_build_time_sec"": 3.12, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
a68d6f32f4985ed547ce,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 176.33, ""avg_build_time_sec"": 3.7, ""avg_run_time_sec"": 1.46, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
a6a32bd87fdfe5529f0e908ed743f779,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a7c41b072cfa4cc2c592,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 186.03, ""avg_build_time_sec"": 3.7, ""avg_run_time_sec"": 1.43, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
a8c96f1aeb41393dadf6,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a8f87b0d95e73eb482c5,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 26.19, ""avg_build_time_sec"": 18.27, ""avg_run_time_sec"": 1.97, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
a9de2ef498a09747bbf673ddf6ea4843,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 170.38, ""avg_build_time_sec"": 42.57, ""avg_run_time_sec"": 2.38, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
aa46105d34349543582b177ae79f32f0,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
aa64ddf6109414291030,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
aa8713d4334036bcb0060ff73dba54c4,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.65, ""avg_build_time_sec"": 3.27, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
aad88d51001ea83ecfc6,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 198.54, ""avg_build_time_sec"": 3.62, ""avg_run_time_sec"": 1.49, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
aad8a37114825b0ce1a5bc48bf5f3cac,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 16.29, ""avg_build_time_sec"": 3.3, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
ab136dbfb97f8ee1d309,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 34.94, ""avg_build_time_sec"": 4.97, ""avg_run_time_sec"": 1.25, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
ab2e34dc58c8c2d0f2e15f25b528dc19,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.47, ""avg_build_time_sec"": 2.9, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
ac5987161bc27048e1da48e40299468b,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.52, ""avg_build_time_sec"": 2.83, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
ac9170132e5abfc5381353428e70f1d9,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
acbd669af86ecb8f988325084ba7a749,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 181.75, ""avg_build_time_sec"": 171.32, ""avg_run_time_sec"": 3.86, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
ad16c57cf48eb95a4b63,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
ad7eda38c797dfddc394,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 40.83, ""avg_build_time_sec"": 2.74, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
ae2a7adaab133c61a059,"{""total_attempts"": 4, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 37.83, ""avg_build_time_sec"": 2.46, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 4}}"
aea4329b760eb3e72f4d,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 29.35, ""avg_build_time_sec"": 2.74, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
aecb82d8b51e991dbd01,"{""total_attempts"": 5, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 95.5, ""avg_build_time_sec"": 4.92, ""avg_run_time_sec"": 1.44, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 5}}"
af466b8d32d7cd4954f1,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.9, ""avg_build_time_sec"": 2.88, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b02bac4b48f780bee77b,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 155.22, ""avg_build_time_sec"": 3.59, ""avg_run_time_sec"": 1.41, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 10}}"
b09f45e112b226b97a36,"{""total_attempts"": 4, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 68.09, ""avg_build_time_sec"": 2.51, ""avg_run_time_sec"": 1.34, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 4}}"
b0a882f844e188c78358,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b0c075cfde406280cbf7,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.01, ""avg_build_time_sec"": 3.28, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b0e95087771dbefa386f,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 7.69, ""avg_build_time_sec"": 2.69, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b0eae211db963fe56c0c55773e6a16c0,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.35, ""avg_build_time_sec"": 2.9, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b18ce332bde37e156034e5d3f60f8a23,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 396.98, ""avg_build_time_sec"": 22.36, ""avg_run_time_sec"": 1.97, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
b19bb35f5484af5d7622,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.56, ""avg_build_time_sec"": 3.47, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b205bdf830c9f81e5fb6,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 8.48, ""avg_build_time_sec"": 2.82, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b27cdbff68870418bdb8cefa86a2d558,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b2af7d980eb217a0af07,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.23, ""avg_build_time_sec"": 3.72, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b3143dde185cecda7c1dee7ffbce5d2c,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 25.29, ""avg_build_time_sec"": 14.18, ""avg_run_time_sec"": 1.35, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b3e6f9b5d95af8ba2cc46f2ba6eae5e2,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b3f8ab944a85b33e694de21c6ded029e,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b45983f227f1e4fbea65b6e06abfdecc,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b45d21224c4ea16bf4a72e2a03f741af,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 4.63, ""avg_build_time_sec"": 3.12, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b46119196c75d6ef20ff,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 22.34, ""avg_build_time_sec"": 2.79, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
b470324dc5c81cef8ae24fd1d3fd4e59,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b48d48fc1b6eb080412129e596ab2193,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 20.07, ""avg_build_time_sec"": 3.82, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b492a548aa342ce0badfe1eed86ea5a4,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b493a228c4081ff0260b,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 44.93, ""avg_build_time_sec"": 2.69, ""avg_run_time_sec"": 1.3, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
b4a0aed67fc0da6b02434a5c2cef45c4,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.78, ""avg_build_time_sec"": 3.43, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b53cc1e0482411e4b53d74bd12a485c1,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b5952c36b36b877adcb0495163678675,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 20.07, ""avg_build_time_sec"": 14.28, ""avg_run_time_sec"": 1.28, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b59679e31dbdb01064d6bceb827ed88b,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.28, ""avg_build_time_sec"": 3.19, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b5b2c4be45437992df58a7dd13dbafa7,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b5d44b5c06172733d9edda4bcf9326b2,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 7.37, ""avg_build_time_sec"": 3.13, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b6e374d172bbe3e6130f6849e7bd6c13,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b76261844db0255899ba857838a7c201,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.62, ""avg_build_time_sec"": 3.35, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b82d70b0d581dc4609e4,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b8462a8a1cb69f55d8356cbb0f3a4d63,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.99, ""avg_build_time_sec"": 2.75, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b87ffb502890909aea2eb449643d5bc7,"{""total_attempts"": 5, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 88.11, ""avg_build_time_sec"": 4.94, ""avg_run_time_sec"": 1.44, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 5}}"
b9309cdd7d5adc3b4b70,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 16.66, ""avg_build_time_sec"": 3.29, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b95cb69fd1c82ca4c2ff,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.73, ""avg_build_time_sec"": 2.73, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b9768b4eefe679c988ce,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.23, ""avg_build_time_sec"": 2.81, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
b9bc61a74e7cadeb1fec,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
b9df49cfc1540bc8b896,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.02, ""avg_build_time_sec"": 2.9, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
badd18a84b236c9e6c34057512cb569a,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 7.1, ""avg_build_time_sec"": 3.28, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
baf42b089d71b94fd229,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
bb61c15139bff338cb17,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.85, ""avg_build_time_sec"": 3.11, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
